event_id,case_id,activity,timestamp,duration_minutes,user_id,team,application_used,screen_name,event_type,status
E-000000663,C-0000079,Nurse Review,2025-12-10 01:54:19.408284139,100.74,U-0082,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000000664,C-0000079,Medical Director Review,2025-12-10 10:29:33.607849749,136.02,U-0090,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000000665,C-0000079,Approval,2025-12-10 13:47:51.789879358,12.27,U-0073,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000000666,C-0000079,Payment Processing,2025-12-10 14:43:39.234070804,10.02,U-0023,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000000667,C-0000079,Case Closed,2025-12-10 14:57:41.670532048,4.86,U-0021,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000668,C-0000080,Claim Received,2025-07-21 06:20:44.387192394,4.12,U-0099,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000669,C-0000080,Eligibility Check,2025-07-21 06:48:53.331191006,4.15,U-0074,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000670,C-0000080,Document Intake,2025-07-21 08:04:32.929296143,6.08,U-0018,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000671,C-0000080,Document Review,2025-07-21 10:58:44.641989136,26.11,U-0030,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000672,C-0000080,Approval,2025-07-21 12:43:30.887136495,8.74,U-0019,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000000673,C-0000080,Payment Processing,2025-07-21 14:08:56.072720489,17.85,U-0032,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000000674,C-0000080,Case Closed,2025-07-21 14:53:47.956401526,9.71,U-0061,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000675,C-0000081,Claim Received,2025-08-12 19:53:08.430450211,4.29,U-0075,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000676,C-0000081,Eligibility Check,2025-08-12 20:15:22.040907322,11.28,U-0091,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000677,C-0000081,Document Intake,2025-08-12 22:23:11.956569152,9.36,U-0085,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000678,C-0000081,Document Review,2025-08-13 01:21:03.078815335,30.09,U-0008,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000679,C-0000081,Medical Necessity Review,2025-08-13 04:24:01.311637880,59.87,U-0002,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000000680,C-0000081,Nurse Review,2025-08-13 16:33:17.825719604,37.27,U-0044,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000000681,C-0000081,Medical Director Review,2025-08-14 19:55:53.538900532,69.03,U-0090,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000000682,C-0000081,Approval,2025-08-14 22:13:04.809616553,7.58,U-0030,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000000683,C-0000081,Payment Processing,2025-08-14 23:09:31.424336949,38.91,U-0024,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000000684,C-0000081,Case Closed,2025-08-15 00:42:04.221810421,2.94,U-0061,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000685,C-0000082,Claim Received,2025-08-16 04:46:29.317134017,4.28,U-0060,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000686,C-0000082,Eligibility Check,2025-08-16 05:18:51.820537704,12.98,U-0051,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000687,C-0000082,Document Intake,2025-08-16 05:42:49.235070939,11.18,U-0099,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000688,C-0000082,Document Review,2025-08-16 13:02:49.686048182,29.24,U-0014,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000689,C-0000082,Medical Necessity Review,2025-08-17 01:23:32.164616733,119.78,U-0070,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000000690,C-0000082,Nurse Review,2025-08-17 10:44:22.096484107,66.56,U-0048,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000000691,C-0000082,Medical Director Review,2025-08-18 03:53:30.737843378,149.28,U-0027,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000000692,C-0000082,Denial,2025-08-18 11:24:14.147642797,24.45,U-0040,Claims Adjudication,ClaimsCore,denial,Task Completed,Completed
E-000000693,C-0000082,Case Closed,2025-08-18 11:50:41.362875704,8.55,U-0056,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000694,C-0000083,Claim Received,2025-07-25 18:45:55.743354028,5.35,U-0028,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000695,C-0000083,Eligibility Check,2025-07-25 19:46:46.473431215,16.58,U-0036,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000696,C-0000083,Document Intake,2025-07-25 20:21:13.790124175,7.56,U-0099,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000697,C-0000083,Document Review,2025-07-25 22:16:59.509509245,29.37,U-0019,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000698,C-0000083,Medical Necessity Review,2025-07-26 06:55:47.999363874,85.74,U-0011,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000000699,C-0000083,Nurse Review,2025-07-26 15:12:03.946700521,43.19,U-0044,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000000700,C-0000083,Medical Director Review,2025-07-27 20:54:32.366931693,207.05,U-0062,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000000701,C-0000083,Approval,2025-07-28 01:09:09.667215172,12.27,U-0003,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000000702,C-0000083,Payment Processing,2025-07-28 02:32:42.120890637,12.13,U-0006,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000000703,C-0000083,Case Closed,2025-07-28 02:51:40.565641961,8.19,U-0081,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000704,C-0000084,Claim Received,2025-08-23 22:42:03.530177445,2.29,U-0005,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000705,C-0000084,Eligibility Check,2025-08-24 00:13:48.519796386,11.18,U-0050,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000706,C-0000084,Document Intake,2025-08-24 01:18:23.886977170,7.34,U-0098,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000707,C-0000084,Document Review,2025-08-24 05:32:12.715017420,68.04,U-0087,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000708,C-0000084,Medical Necessity Review,2025-08-24 14:16:20.893003705,151.81,U-0076,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000000709,C-0000084,Denial,2025-08-24 20:01:47.280771173,33.21,U-0054,Claims Adjudication,ClaimsCore,denial,Task Completed,Completed
E-000000710,C-0000084,Case Closed,2025-08-24 20:56:07.784993092,5.6,U-0046,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000711,C-0000085,Claim Received,2025-08-27 05:24:46.949665112,3.09,U-0075,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000712,C-0000085,Eligibility Check,2025-08-27 07:22:53.940180529,10.72,U-0074,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000713,C-0000085,Document Intake,2025-08-27 08:15:37.900102558,6.36,U-0052,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000714,C-0000085,Document Review,2025-08-27 09:15:16.194544702,43.16,U-0001,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000715,C-0000085,Medical Necessity Review,2025-08-27 17:31:54.411692366,74.53,U-0082,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000000716,C-0000085,Nurse Review,2025-08-28 08:11:04.454370843,56.99,U-0002,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000000717,C-0000085,Approval,2025-08-28 09:59:27.949473546,15.73,U-0004,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000000718,C-0000085,Payment Processing,2025-08-28 18:11:25.239544025,21.34,U-0023,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000000719,C-0000085,Case Closed,2025-08-28 18:58:07.917705547,5.01,U-0056,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000720,C-0000086,Claim Received,2025-11-17 23:03:46.173930675,3.39,U-0052,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000721,C-0000086,Eligibility Check,2025-11-17 23:14:33.804940118,17.26,U-0036,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000722,C-0000086,Document Intake,2025-11-18 00:02:58.262562173,6.9,U-0099,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000723,C-0000086,Document Review,2025-11-18 07:06:17.834736745,66.54,U-0056,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000724,C-0000086,Medical Necessity Review,2025-11-18 15:56:45.893147936,116.5,U-0094,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000000725,C-0000086,Nurse Review,2025-11-18 22:09:04.416619445,29.0,U-0072,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000000726,C-0000086,Medical Director Review,2025-11-19 07:54:42.190026483,145.18,U-0027,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000000727,C-0000086,Approval,2025-11-19 10:30:08.703426035,16.68,U-0054,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000000728,C-0000086,Payment Processing,2025-11-19 14:15:24.773976359,18.13,U-0100,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000000729,C-0000086,Case Closed,2025-11-19 14:42:41.781049768,5.55,U-0056,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000730,C-0000087,Claim Received,2025-08-25 04:46:38.640300533,4.55,U-0075,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000731,C-0000087,Eligibility Check,2025-08-25 05:07:58.366355992,7.41,U-0029,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000732,C-0000087,Document Intake,2025-08-25 05:41:15.676108399,6.33,U-0018,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000733,C-0000087,Document Review,2025-08-25 07:24:29.031738486,57.7,U-0045,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000734,C-0000087,Approval,2025-08-25 11:24:19.814074812,13.07,U-0014,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000000735,C-0000087,Payment Processing,2025-08-25 13:31:01.884951287,14.16,U-0100,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000000736,C-0000087,Case Closed,2025-08-25 14:05:44.869405510,5.94,U-0014,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000737,C-0000088,Claim Received,2025-12-08 10:33:38.323342503,13.67,U-0099,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000738,C-0000088,Eligibility Check,2025-12-08 11:06:44.905522688,5.01,U-0084,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000739,C-0000088,Document Intake,2025-12-08 11:16:15.589193891,7.92,U-0099,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000740,C-0000088,Document Review,2025-12-08 12:35:49.765438786,50.39,U-0014,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000741,C-0000088,Denial,2025-12-08 15:13:50.797065165,15.13,U-0056,Claims Adjudication,ClaimsCore,denial,Task Completed,Completed
E-000000742,C-0000088,Case Closed,2025-12-08 15:32:24.688977871,6.18,U-0004,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000743,C-0000089,Claim Received,2025-11-19 09:38:45.899914865,5.51,U-0069,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000744,C-0000089,Eligibility Check,2025-11-19 09:53:36.697431309,7.21,U-0091,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000745,C-0000089,Document Intake,2025-11-19 10:45:42.321321128,6.82,U-0099,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000746,C-0000089,Document Review,2025-11-19 17:16:58.895124680,32.41,U-0080,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000747,C-0000089,Medical Necessity Review,2025-11-20 19:52:30.150465907,46.04,U-0002,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000000748,C-0000089,Nurse Review,2025-11-21 00:01:15.736546612,64.81,U-0094,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000000749,C-0000089,Medical Director Review,2025-11-22 06:06:35.167138624,423.77,U-0035,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000000750,C-0000089,Approval,2025-11-22 15:28:13.753230012,9.23,U-0003,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000000751,C-0000089,Payment Processing,2025-11-22 16:08:13.312174865,17.11,U-0100,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000000752,C-0000089,Case Closed,2025-11-22 16:26:37.256973715,3.82,U-0046,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000753,C-0000090,Claim Received,2025-12-13 00:03:49.799883305,3.23,U-0098,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000754,C-0000090,Eligibility Check,2025-12-13 00:29:25.347350972,9.58,U-0074,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000755,C-0000090,Document Intake,2025-12-13 01:41:41.805470672,13.11,U-0086,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000756,C-0000090,Document Review,2025-12-13 07:23:23.743862949,80.93,U-0040,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000757,C-0000090,Approval,2025-12-13 09:23:48.197689734,8.59,U-0030,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000000758,C-0000090,Payment Processing,2025-12-13 11:46:48.678751689,32.23,U-0006,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000000759,C-0000090,Case Closed,2025-12-13 12:50:36.792006052,8.09,U-0081,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000760,C-0000091,Claim Received,2025-07-20 06:10:13.615299455,3.72,U-0005,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000761,C-0000091,Eligibility Check,2025-07-20 06:44:35.904625486,7.57,U-0071,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000762,C-0000091,Document Intake,2025-07-20 07:17:35.527087400,10.02,U-0069,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000763,C-0000091,Document Review,2025-07-20 10:00:55.196315908,39.45,U-0021,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000764,C-0000091,Denial,2025-07-20 14:36:49.377893595,13.86,U-0056,Claims Adjudication,ClaimsCore,denial,Task Completed,Completed
E-000000765,C-0000091,Case Closed,2025-07-20 15:45:17.663186219,7.95,U-0083,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000000766,C-0000092,Claim Received,2025-12-28 04:18:57.407443331,4.19,U-0018,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000000767,C-0000092,Eligibility Check,2025-12-28 04:29:42.819248280,6.22,U-0039,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000000768,C-0000092,Document Intake,2025-12-28 04:59:37.350144852,9.62,U-0085,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000000769,C-0000092,Document Review,2025-12-28 07:08:38.234929009,39.88,U-0019,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000770,C-0000092,Provider Clarification,2025-12-28 22:09:11.234046889,13.66,U-0063,Provider Services,ProviderPortal,provider_clarification,Task Completed,Completed
E-000000771,C-0000092,Document Review,2025-12-29 07:05:48.132196070,37.37,U-0049,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000000772,C-0000092,Medical Necessity Review,2025-12-29 15:54:58.603932547,75.07,U-0022,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000000773,C-0000092,Approval,2025-12-29 17:35:12.365401144,7.43,U-0043,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
